SpeciesId,CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
CM,CM_15,Spiller-Fitz Hugh-Burke,1980,166415.6083,NA,39746.21196,238516.3245,35154.92574,834.897524,0,314252.3597,0.500534267,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1981,163750.8282,NA,55919.6755,281051.8211,40999.27253,554.2253921,0,378524.9945,0.455830763,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1982,274738.7437,NA,65892.03765,327775.4103,27216.31965,1034.45866,0,421918.2262,0.325537399,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1983,174481.1076,NA,76846.28975,217585.3324,50799.11163,493.3628614,0,345724.0966,0.244413826,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1984,219267.4969,NA,51012.44625,406121.8317,24227.54629,805.1158494,0,482166.9401,0.325097629,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1985,219117.7529,NA,95214.45164,193691.0934,39536.78527,573.3717514,0,329015.7021,0.427631183,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1986,195528.4179,NA,45410.48968,316083.3159,28156.539,253.3222619,0,389903.6669,0.562056263,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1987,156363.5887,NA,74105.1016,225102.0702,12439.88412,426.5324864,0,312073.5884,0.472416971,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1988,282125.2311,NA,52774.73041,99452.69443,20945.71028,369.2182618,0,173542.3534,0.489999743,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1989,142567.0874,NA,23316.48541,167453.9171,18131.18341,792.6514215,0,209694.2373,0.459626019,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1990,185875.1051,NA,39259.23613,144952.7203,38924.6952,875.5427518,0,224012.1944,0.568277724,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1991,173166.8309,NA,33983.87552,311189.8615,42995.23577,609.7351468,0,388778.708,0.435232076,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1992,74448.30853,NA,72957.84099,343732.4659,29942.23451,665.3881397,0,447297.9295,0.450429915,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1993,138607.1076,NA,80587.38954,239378.1059,32675.18335,500.3437093,0,353141.0225,0.39231993,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1994,109343.477,NA,56121.71843,261227.1138,24570.35445,428.2120801,0,342347.3987,0.446202089,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1995,247483.963,NA,61244.17465,196431.7295,21028.19001,635.8586573,0,279339.9528,0.416143089,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1996,382938.6064,NA,46053.02633,168113.3148,31225.08048,634.1989753,0,246025.6206,0.182112818,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1997,267455.3235,NA,39413.8306,249634.0285,31143.57856,912.5905939,0,321104.0282,0.17973983,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1998,276118.4345,NA,58526.19898,248982.448,44814.54237,1126.661103,0,353449.8504,0.223999585,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,1999,219225.1924,NA,58373.43723,358277.211,55326.89255,508.7246452,0,472486.2654,0.180661009,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2000,210926.0737,NA,83997.37595,442319.919,24981.91667,489.8187398,0,551789.0304,0.078886897,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2001,256742.152,NA,103701.0209,199722.0312,24053.50528,297.1192412,0,327773.6765,0.244945683,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2002,247551.3168,NA,46824.43098,192299.694,14590.62028,171.646886,0,253886.3922,0.270069835,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2003,355566.5085,NA,45084.27887,116647.1074,8429.055369,394.4517036,0,170554.8934,0.271404532,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2004,395845.3194,NA,27347.68117,67387.46596,19370.32082,287.48751,0,114392.9555,0.342987216,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2005,211852.4807,NA,15798.85669,154859.2076,14117.63532,779.7270663,0,185555.4267,0.22126018,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2006,210112.2776,NA,36306.43167,112865.7516,38290.01952,601.8986069,0,188064.1014,0.197846209,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2007,131093.1028,NA,26461.14985,306115.8426,29557.40592,884.0905188,0,363018.4889,0.174930236,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2008,89013.55366,NA,71768.24741,236301.5306,43414.99056,634.129571,0,352118.8981,0.030245469,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2009,192672.8911,NA,55400.42151,347088.2644,31140.17032,1953.408816,0,435582.265,0.086584484,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2010,147848.9306,NA,81374.14978,248955.2003,95925.9527,462.103056,0,426717.4058,0.03829735,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2011,354217.7213,NA,58367.04907,766895.7658,22692.47253,418.7248524,0,848374.0123,0.150488463,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2012,241620.7904,NA,179797.1793,181418.6944,20562.30117,353.354531,0,382131.5295,0.249323935,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2013,273577.0996,NA,42533.25027,164388.69,17352.16395,444.1067117,0,224718.211,0.421338465,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2014,268426.0408,NA,38540.59978,138724.7214,21808.72692,90.63630438,0,199164.6844,0.208431968,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2015,307435.7118,NA,32523.73362,174353.4451,4450.872637,131.3052858,NA,211459.3567,0.705691519,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2016,116734.9381,NA,40876.81669,35583.23148,6448.002349,NA,NA,82908.05052,0.527606815,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2017,154075.4758,NA,8342.417492,51549.61259,NA,NA,NA,59892.03008,0.311908195,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2018,140674.3726,NA,12085.70363,NA,NA,NA,NA,12085.70363,0.255532182,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_15,Spiller-Fitz Hugh-Burke,2019,203378.6959,NA,NA,NA,NA,NA,NA,NA,0.143633385,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1954,169235.2168,NA,39992.57493,328738.5995,13755.45693,350.8448376,0,382837.4762,0.365415494,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1955,58694.29483,NA,77072.10754,109970.257,17228.92055,477.4943656,0,204748.7795,0.567981672,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1956,150648.6901,NA,25782.30694,137739.4318,23448.29283,587.1245222,0,187557.1561,0.401102875,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1957,100758.5395,NA,32292.73446,187461.2238,28831.89566,932.0359807,0,249517.8899,0.566355509,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1958,240700.9954,NA,43949.9092,230501.3198,45769.44605,1036.622505,0,321257.2975,0.462458513,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1959,99780.30121,NA,54040.57367,365911.3451,50905.37148,69.62274817,0,470926.913,0.333877085,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1960,101463.7001,NA,85787.18343,406971.3435,3418.960944,539.4222098,0,496716.9101,0.459199342,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1961,127290.8238,NA,95413.61798,27333.44416,26489.38049,270.5860285,0,149507.0287,0.501493928,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1962,122678.8374,NA,6408.271345,211773.698,13287.65508,899.8861612,0,232369.5106,0.609266148,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1963,288453.787,NA,49649.92019,106230.3384,44190.66641,304.8720011,0,200375.797,0.42125777,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1964,288453.787,NA,24905.49049,353289.5322,14971.33468,887.5458779,0,394053.9033,0.479648012,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1965,12360.12347,NA,82828.02463,119690.7912,43584.67271,187.9711587,0,246291.4597,0.668018981,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1966,156807.5365,NA,28061.26675,348444.8162,9230.690642,797.0358722,0,386533.8095,0.456399666,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1967,90394.93282,NA,81692.19065,73796.27066,39140.00221,910.8347564,0,195539.2983,0.375287315,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1968,300885.9907,NA,17301.38814,312911.1687,44728.31854,531.2403753,0,375472.1158,0.374746688,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1969,99618.90556,NA,73361.39803,357587.8804,26087.59554,381.3411995,0,457418.2152,0.38896536,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1970,261505.1965,NA,83835.76378,208561.5623,18726.50393,800.6093574,0,311924.4394,0.449025983,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1971,68600.33579,NA,48896.84139,149712.1078,39315.48518,354.3852373,0,238278.8196,0.317540899,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1972,270908.6368,NA,35099.70442,314314.0961,17402.77879,199.3744466,0,367015.9538,0.364396047,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1973,323299.2327,NA,73690.31155,139129.37,9790.671352,534.2582354,0,223144.6112,0.336246711,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1974,159052.4757,NA,32618.6027,78273.12832,26235.79345,544.6329444,0,137672.1574,0.440125142,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1975,107467.889,NA,18350.97847,209746.3548,26745.26379,343.1585649,0,255185.7557,0.473004877,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1976,175530.8853,NA,49174.61363,213819.399,16851.47113,465.1203864,0,280310.6042,0.590008844,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1977,139708.2557,NA,50129.53069,134721.8505,22840.64443,823.6788702,0,208515.7045,0.262795369,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1978,31344.80095,NA,31585.26856,182603.279,40448.35864,386.7410207,0,255023.6472,0.706006568,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1979,128961.4668,NA,42810.97374,323371.0388,18991.67269,1270.142098,0,386443.8273,0.548611651,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1980,110449.6274,NA,75813.69366,151832.043,62372.80687,3064.291909,0,293082.8354,0.62077064,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1981,56931.85203,NA,35596.71898,498649.637,150478.0353,1095.433955,0,685819.8252,0.68975694,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1982,128322.5871,NA,116907.4106,1203021.339,53793.42252,1655.574156,0,1375377.747,0.484083594,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1983,196414.0362,NA,282045.9483,430060.3413,81300.2004,715.7917917,0,794122.2818,0.55408077,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1984,155427.9094,NA,100826.7874,649967.7896,35150.35307,1793.011839,0,787737.9419,0.24846299,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1985,284596.3089,NA,152383.649,281015.2641,88049.34609,417.0879492,0,521865.3472,0.580995624,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1986,399659.0934,NA,65883.46695,703924.9421,20481.91785,521.505173,0,790811.8321,0.756105969,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1987,187382.8939,NA,165033.7956,163746.0524,25609.52943,674.1502816,0,355063.5277,0.68012128,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1988,264901.6766,NA,38389.93467,204739.5844,33105.46543,1506.073614,0,277741.0581,0.700788918,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1989,183940.769,NA,48000.7863,264667.0745,73958.68446,1492.830052,0,388119.3753,0.519456297,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1990,406566.2561,NA,62050.66656,591274.8361,73308.33351,840.1654626,0,727474.0016,0.575976643,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1991,86927.0179,NA,138623.2034,586075.4987,41257.96494,859.8654623,0,766816.5325,0.610265596,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1992,156028.1675,NA,137404.2292,329843.5692,42225.37187,1853.452864,0,511326.6231,0.440518161,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1993,200800.1159,NA,77331.16546,337577.6626,91017.42058,821.1670314,0,506747.4157,0.443008144,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1994,370024.2006,NA,79144.40822,727653.7005,40325.00989,481.5710836,0,847604.6897,0.540563457,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1995,274483.0019,NA,170596.9556,322384.907,23648.48803,862.9134359,0,517493.264,0.656167684,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1996,263415.2058,NA,75582.49703,189061.7171,42375.04857,1147.536019,0,308166.7988,0.413703066,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1997,272723.4955,NA,44325.14167,338774.2775,56351.99603,1999.317603,0,441450.7328,0.406892172,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1998,469829.0883,NA,79424.95219,450515.277,98180.39329,1836.099157,0,629956.7216,0.525976402,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",1999,283279.3032,NA,105622.4062,784919.2609,90165.23292,681.5061753,0,981388.4062,0.354903111,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2000,222617.3469,NA,184022.7517,720840.7465,33466.69095,901.5110243,0,939231.7002,0.135549345,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2001,240897.3079,NA,168999.6721,267554.9511,44270.45848,685.2760501,0,481510.3578,0.477956946,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2002,321437.7301,NA,62727.72347,353927.443,33651.81801,133.175107,0,450440.1596,0.476191993,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2003,549596.1688,NA,82977.58155,269034.9798,6539.823568,196.9085915,0,358749.2935,0.48595219,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2004,376316.3716,NA,63074.71323,52283.69239,9669.580725,45.36585067,0,125073.3522,0.616735506,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2005,183604.2481,NA,12257.80717,77305.04943,2227.778645,552.8202125,0,92343.45546,0.496204207,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2006,232645.3899,NA,18124.01431,17810.34185,27147.31557,497.3412692,0,63579.013,0.517424782,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2007,191709.2709,NA,4175.599046,217033.6679,24422.91377,953.0598271,0,246585.2406,0.476858506,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2008,64754.69308,NA,50883.10961,195252.9908,46801.86306,134.8226903,0,293072.7861,0.090736408,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2009,78888.34029,NA,45776.6734,374165.1722,6620.731362,1265.376781,0,427827.9538,0.250813815,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2010,22634.1521,NA,87722.2767,52930.52302,62138.7967,1794.732576,0,204586.329,0.067010454,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2011,272837.4402,NA,12409.45532,496778.8043,88133.84625,1415.324393,0,598737.4302,0.077085096,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2012,158446.6953,NA,116468.7976,704600.4925,69502.26686,1203.243623,0,891774.8006,0.404241436,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2013,259153.063,NA,165192.177,555647.2745,59087.62668,514.5753732,0,780441.6536,0.491515418,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2014,54747.78058,NA,130270.3928,472385.725,25269.22809,57.32332872,0,627982.6693,0.240644513,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2015,215528.3236,NA,110749.889,202018.9894,2814.973944,237.6403133,NA,315821.4927,0.681487782,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2016,369404.6595,NA,47362.94825,22504.771,11669.79143,NA,NA,81537.51068,0.615103263,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2017,317190.3572,NA,5276.198577,93296.06203,NA,NA,NA,98572.26061,0.580911648,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2018,314603.5759,NA,21873.07525,NA,NA,NA,NA,21873.07525,0.511064363,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_16,"Bella Coola-Dean Rivers, BELLA COOLA RIVER-LATE",2019,196125.6511,NA,NA,NA,NA,NA,NA,NA,0.287266771,NA,0.17212,0.73415,0.09183,0.00187,0
CM,CM_17,BELLA COOLA RIVER-LATE,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
CM,CM_17,BELLA COOLA RIVER-LATE,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1859,0.73462,0.07802,0.00143,0
